WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
ROCKEAST HZ 103 PROVOST 11-1-40-9,0497340,FREEHOLD,744.9M,103/11-01-040-09W4/00  N  739.9M  W,79.6M,WAINWRIGHT,1650.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),PROVOST,GLAUCONITIC SS,ROCKEAST ENERGY CORP.,08-01-040-09W4,1040094,2,1,2020,1040094,52.41212161,-111.15669540000002
OBE HZ NAMPA 8-27-85-16,0497341,ALBERTA CROWN,626M,100/08-27-085-16W5/00  N  543.4M  E,575.3M,ST. ALBERT,3100.0,HORIZONTAL,NEW,PRODUCTION,CRUDE BITUMEN,2020-01-10,DEV (NC),UNDEFINED,WILRICH MBR,OBSIDIAN ENERGY LTD.,06-28-085-16W5,28085165,2,1,2020,28085165,56.3992916,-116.4523081
TXNE 5C-14 HZ COUNTESS 8-24-19-16,0497342,FREEHOLD,767.4M,102/08-24-019-16W4/00  N  644.7M  E,185.2M,MIDNAPORE,4325.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),COUNTESS,GLAUCONITIC SS,TORXEN ENERGY LTD.,05-14-019-16W4,14019164,2,1,2020,14019164,50.60862915,-112.10523149999999
TXNE 5C-14 HZ COUNTESS 3-16-19-16,0497343,BOTH,767.4M,100/03-16-019-16W4/00  N  659.7M  E,185.2M,MIDNAPORE,4250.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),COUNTESS,BASAL QUARTZ SD,TORXEN ENERGY LTD.,05-14-019-16W4,14019164,2,1,2020,14019164,50.60862915,-112.10523149999999
TXNE 5C-14 HZ COUNTESS 6-26-19-16,0497344,FREEHOLD,767.6M,103/06-26-019-16W4/00  N  674.7M  E,185.0M,MIDNAPORE,4075.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),COUNTESS,GLAUCONITIC SS,TORXEN ENERGY LTD.,05-14-019-16W4,14019164,2,1,2020,14019164,50.60862915,-112.10523149999999
ROCKEAST HZ 102 PROVOST 4-11-40-9,0497345,ALBERTA CROWN,755.3M,102/04-11-040-09W4/00  S  411.0M  E,776.9M,WAINWRIGHT,1650.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),PROVOST,GLAUCONITIC SS,ROCKEAST ENERGY CORP.,11-02-040-09W4,2040094,2,1,2020,2040094,52.41221211,-111.18064409999998
BACCALIEU HZ WILLGR 5-20-40-5,0497346,ALBERTA CROWN,978M,100/05-20-040-05W5/00  S  102.6M  W,162.9M,RED DEER,4450.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),WILLESDEN GREEN,CARDIUM FM,BACCALIEU ENERGY INC.,16-07-040-05W5,7040055,2,1,2020,7040055,52.42855379,-114.69759409999999
TXNE 14D-10 HZ COUNTESS 13-12-21-16,0497347,FREEHOLD,741.5M,100/13-12-021-16W4/00  S  131.8M  E,750.5M,MIDNAPORE,3700.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),COUNTESS,GLAUCONITIC SS,TORXEN ENERGY LTD.,14-10-021-16W4,10021164,2,1,2020,10021164,50.76849605,-112.12833870000001
TXNE 14D-10 HZ  COUNTESS 4-13-21-16,0497348,FREEHOLD,741.4M,102/04-13-021-16W4/00  S   86.8M  E,750.5M,MIDNAPORE,3795.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),COUNTESS,GLAUCONITIC SS,TORXEN ENERGY LTD.,14-10-021-16W4,10021164,2,1,2020,10021164,50.76849605,-112.12833870000001
TXNE 14D-10 HZ COUNTESS 4-16-21-16,0497349,FREEHOLD,741.4M,102/04-16-021-16W4/00  S   71.8M  E,750.5M,MIDNAPORE,3250.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),COUNTESS,GLAUCONITIC SS,TORXEN ENERGY LTD.,14-10-021-16W4,10021164,2,1,2020,10021164,50.76849605,-112.12833870000001
CREW HZ SWIMMING 16-13-52-7,0497350,BOTH,631M,100/16-13-052-07W4/00  N  146.0M  E,139.0M,WAINWRIGHT,2400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),SWIMMING,REX MBR,CREW ENERGY INC.,04-24-052-07W4,24052074,2,1,2020,24052074,53.50432542,-110.89116729999999
TAC 14-20 HZ 104 PROVOST 11-28-34-8,0497351,ALBERTA CROWN,791.4M,104/11-28-034-08W4/00  S  176.0M  E,581.4M,WAINWRIGHT,2487.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),PROVOST,VIKING FM,TAMARACK ACQUISITION CORP.,14-20-034-08W4,20034084,2,1,2020,20034084,51.93274802,-111.09186129999999
TAC 14-20 HZ PROVOST 7-19-34-8,0497352,ALBERTA CROWN,791.4M,100/07-19-034-08W4/00  S  168.0M  E,581.5M,WAINWRIGHT,2615.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),PROVOST,VIKING FM,TAMARACK ACQUISITION CORP.,14-20-034-08W4,20034084,2,1,2020,20034084,51.93274802,-111.09186129999999
TAC 14-20 HZ 102 PROVOST 8-19-34-8,0497353,ALBERTA CROWN,791.4M,102/08-19-034-08W4/00  S  160.0M  E,581.5M,WAINWRIGHT,2299.0,HORIZONTAL,NEW,INJECTION,WATER,2020-01-10,DSW (NC),PROVOST,VIKING FM,TAMARACK ACQUISITION CORP.,14-20-034-08W4,20034084,2,1,2020,20034084,51.93274802,-111.09186129999999
TAC 4-30 HZ 102 PROVOST 1-19-34-9,0497354,ALBERTA CROWN,776.7M,102/01-19-034-09W4/00  N  156.5M  E,161.8M,WAINWRIGHT,2827.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),PROVOST,VIKING FM,TAMARACK ACQUISITION CORP.,04-30-034-09W4,30034094,2,1,2020,30034094,51.94741952,-111.2573176
TAC 4-30 HZ 103 PROVOST 1-19-34-9,0497355,ALBERTA CROWN,776.6M,103/01-19-034-09W4/00  N  148.5M  E,161.8M,WAINWRIGHT,2781.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),PROVOST,VIKING FM,TAMARACK ACQUISITION CORP.,04-30-034-09W4,30034094,2,1,2020,30034094,51.94741952,-111.2573176
TAC 4-30 HZ PROVOST 13-25-34-10,0497356,ALBERTA CROWN,776.5M,100/13-25-034-10W4/00  N  140.5M  E,161.8M,WAINWRIGHT,2922.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),PROVOST,VIKING FM,TAMARACK ACQUISITION CORP.,04-30-034-09W4,30034094,2,1,2020,30034094,51.94741952,-111.2573176
TAC 4-30 HZ PROVOST 14-25-34-10,0497357,ALBERTA CROWN,776.4M,100/14-25-034-10W4/00  N  132.5M  E,161.8M,WAINWRIGHT,2664.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-10,DEV (NC),PROVOST,VIKING FM,TAMARACK ACQUISITION CORP.,04-30-034-09W4,30034094,2,1,2020,30034094,51.94741952,-111.2573176
