WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
ARC HZ ANTEN 7-20-67-24,0498605,ALBERTA CROWN,757.7M,100/07-20-067-24W5/00  N  696.9M  E,681.5M,GRANDE PRAIRIE,4358.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-27,DEV (NC),ANTE CREEK NORTH,MONTNEY FM,ARC RESOURCES LTD.,06-30-067-24W5,30067245,44,10,2020,30067245,54.82867513,-117.63693219999999
ARC HZ ANTEN 4-20-67-24,0498606,ALBERTA CROWN,758M,100/04-20-067-24W5/00  N  686.9M  E,681.6M,GRANDE PRAIRIE,4132.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-27,DEV (NC),ANTE CREEK NORTH,MONTNEY FM,ARC RESOURCES LTD.,06-30-067-24W5,30067245,44,10,2020,30067245,54.82867513,-117.63693219999999
MODERN HZ KAKWA 1-5-64-8,0498607,ALBERTA CROWN,1007.6M,100/01-05-064-08W6/00  N  734.6M  W,176.7M,GRANDE PRAIRIE,6276.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-10-27,DEV (C),KAKWA,SPIRIT RIVER FM,MODERN RESOURCES INC.,08-01-064-09W6,1064096,44,10,2020,1064096,54.50896204,-119.20894129999999
MODERN HZ KAKWA 16-5-64-8,0498608,ALBERTA CROWN,1007.5M,100/16-05-064-08W6/00  N  739.5M  W,177.9M,GRANDE PRAIRIE,6059.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-10-27,DEV (C),KAKWA,SPIRIT RIVER FM,MODERN RESOURCES INC.,08-01-064-09W6,1064096,44,10,2020,1064096,54.50896204,-119.20894129999999
DELTASTREAM MARTENH 4-19-74-24,0498609,ALBERTA CROWN,688.9M,100/04-19-074-24W4/00  N  184.9M  E,426.8M,ST. ALBERT,2400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-27,DEV (NC),MARTEN HILLS,CLEARWATER FM,DELTASTREAM ENERGY CORPORATION,03-30-074-24W4,30074244,44,10,2020,30074244,55.4391286,-113.6733763
DELTASTREAM MARTENH 4-19-74-24,0498610,ALBERTA CROWN,689.1M,102/04-19-074-24W4/00  N  184.8M  E,436.8M,ST. ALBERT,2400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-27,DEV (NC),MARTEN HILLS,CLEARWATER FM,DELTASTREAM ENERGY CORPORATION,03-30-074-24W4,30074244,44,10,2020,30074244,55.4391286,-113.6733763
DELTASTREAM MARTENH 3-19-74-24,0498611,ALBERTA CROWN,689.1M,100/03-19-074-24W4/00  N  184.8M  E,446.8M,ST. ALBERT,2400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-27,DEV (NC),MARTEN HILLS,CLEARWATER FM,DELTASTREAM ENERGY CORPORATION,03-30-074-24W4,30074244,44,10,2020,30074244,55.4391286,-113.6733763
DELTASTREAM MARTENH 3-19-74-24,0498612,ALBERTA CROWN,689M,102/03-19-074-24W4/00  N  184.7M  E,456.8M,ST. ALBERT,2500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-27,DEV (NC),MARTEN HILLS,CLEARWATER FM,DELTASTREAM ENERGY CORPORATION,03-30-074-24W4,30074244,44,10,2020,30074244,55.4391286,-113.6733763
OBE HZ WILLGR 3-25-43-8,0498613,ALBERTA CROWN,1004.4M,100/03-25-043-08W5/00  N  368.3M  E,369.6M,RED DEER,5400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-27,DEV (C),WILLESDEN GREEN,CARDIUM FM,OBSIDIAN ENERGY LTD.,04-35-043-08W5,35043085,44,10,2020,35043085,52.74941526,-115.040815
WOODCOTE NIPISI 8-13-76-8,0498614,ALBERTA CROWN,712.7M,100/08-13-076-08W5/00  S  645.1M  W,158.5M,ST. ALBERT,2500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-27,DEV (C),UNDEFINED,CLEARWATER FM,WOODCOTE OIL CORP.,09-18-076-07W5,18076075,44,10,2020,18076075,55.58494769,-115.0621972
