WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
IMP KGR21_464 13-32-96-6,0499112,ALBERTA CROWN,375M,1AA/13-32-096-06W4/00  S  394.6M  E,10.5M,BONNYVILLE,77.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,13-32-096-06W4,32096064,52,12,2020,32096064,57.37351763,-110.9276706
IMP KGR21_486 4-32-96-6,0499113,ALBERTA CROWN,374M,1AA/04-32-096-06W4/00  N  164.2M  W,619.9M,BONNYVILLE,83.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,04-32-096-06W4,32096064,52,12,2020,32096064,57.37351763,-110.9276706
IMP KGR21_501 12-29-96-6,0499114,ALBERTA CROWN,377M,1AA/12-29-096-06W4/00  S  549.9M  E,11.9M,BONNYVILLE,88.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,12-29-096-06W4,29096064,52,12,2020,29096064,57.35906843,-110.92767109999998
IMP KGR21_519 4-29-96-6,0499115,ALBERTA CROWN,396M,1AA/04-29-096-06W4/00  N   22.6M  E,12.3M,BONNYVILLE,111.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,04-29-096-06W4,29096064,52,12,2020,29096064,57.35906843,-110.92767109999998
LONGSHORE HZ HAYTER 2-32-41-1,0499116,ALBERTA CROWN,652.3M,100/02-32-041-01W4/00  N  169.7M  E,213.8M,WAINWRIGHT,1423.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-22,DEV (NC),HAYTER,DINA MBR,LONGSHORE RESOURCES LTD.,04-33-041-01W4,33041014,52,12,2020,33041014,52.57204179,-110.0770145
ANEGADA HZ 1A WEMBLEY 1-23-72-9,0499117,ALBERTA CROWN,746M,114/01-23-072-09W6/00  N   60.0M  W,112.5M,GRANDE PRAIRIE,6900.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-22,DEV (C),WEMBLEY,CHARLIE LAKE FM,ANEGADA OIL CORP.,01-02-073-09W6,2073096,52,12,2020,2073096,55.29423851,-119.2566385
ANEGADA HZ 12B WEMBLEY 12-24-72-9,0499118,ALBERTA CROWN,745.8M,100/12-24-072-09W6/00  N   60.0M  W,97.5M,GRANDE PRAIRIE,6100.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-22,DEV (C),WEMBLEY,CHARLIE LAKE FM,ANEGADA OIL CORP.,01-02-073-09W6,2073096,52,12,2020,2073096,55.29423851,-119.2566385
LONGSHORE HZ 102 HAYTER 8-33-41-1,0499119,ALBERTA CROWN,643.9M,102/08-33-041-01W4/00  N  348.8M  E,669.6M,WAINWRIGHT,1376.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-22,DEV (NC),HAYTER,DINA MBR,LONGSHORE RESOURCES LTD.,03-33-041-01W4,33041014,52,12,2020,33041014,52.57204179,-110.0770145
PEYTO NOSEHILL 11-29-55-20,0499120,ALBERTA CROWN,1277.2M,100/11-29-055-20W5/00  S  250.8M  E,490.2M,DRAYTON VALLEY,5600.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-22,DEV (NC),NOSEHILL,WILRICH MBR,PEYTO EXPLORATION & DEVELOPMENT CORP.,14-17-055-20W5,17055205,52,12,2020,17055205,53.7520167,-116.9248889
PEYTO NOSEHILL 12-29-55-20,0499121,ALBERTA CROWN,1277.2M,100/12-29-055-20W5/00  S  246.0M  E,489.5M,DRAYTON VALLEY,5625.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-22,DEV (NC),NOSEHILL,WILRICH MBR,PEYTO EXPLORATION & DEVELOPMENT CORP.,14-17-055-20W5,17055205,52,12,2020,17055205,53.7520167,-116.9248889
RHE 100 ROCHSTR 16-13-63-24,0499122,ALBERTA CROWN,667.7M,100/16-13-063-24W4/00  S  450.1M  E,70.0M,ST. ALBERT,2745.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-22,DEV (C),ROCHESTER,CLEARWATER FM,ROLLING HILLS ENERGY LTD.,12-07-063-23W4,7063234,52,12,2020,7063234,54.4343985,-113.458817
TOURMALINE HZ MINEHEAD 8-33-49-19,0499123,ALBERTA CROWN,1103.2M,102/08-33-049-19W5/00  N  274.1M  E,153.1M,DRAYTON VALLEY,5300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-22,DEV (NC),MINEHEAD,SPIRIT RIVER FM,TOURMALINE OIL CORP.,04-27-049-19W5,27049195,52,12,2020,27049195,53.25787125,-116.6831554
TOURMALINE HZ MINEHEAD 10-15-49-19,0499124,ALBERTA CROWN,1102.8M,100/10-15-049-19W5/00  N  272.3M  E,157.7M,DRAYTON VALLEY,5700.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-22,DEV (NC),MINEHEAD,SPIRIT RIVER FM,TOURMALINE OIL CORP.,04-27-049-19W5,27049195,52,12,2020,27049195,53.25787125,-116.6831554
TOURMALINE 102 HZ EDSON 14-30-50-18,0499125,ALBERTA CROWN,974.5M,102/14-30-050-18W5/00  S  459.2M  W,72.5M,DRAYTON VALLEY,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-22,DEV (C),EDSON,SPIRIT RIVER FM,TOURMALINE OIL CORP.,09-06-051-18W5,6051185,52,12,2020,6051185,53.37393295,-116.6303149
TOURMALINE HZ MINEHEAD 11-33-49-19,0499126,ALBERTA CROWN,1103.3M,103/11-33-049-19W5/00  N  277.6M  E,143.9M,DRAYTON VALLEY,5700.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-22,DEV (NC),MINEHEAD,SPIRIT RIVER FM,TOURMALINE OIL CORP.,04-27-049-19W5,27049195,52,12,2020,27049195,53.25787125,-116.6831554
TOURMALINE HZ02 MINEHEAD 12-15-49-19,0499127,ALBERTA CROWN,1103M,100/12-15-049-19W5/00  N  275.8M  E,148.5M,DRAYTON VALLEY,5800.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-22,DEV (NC),MINEHEAD,SPIRIT RIVER FM,TOURMALINE OIL CORP.,04-27-049-19W5,27049195,52,12,2020,27049195,53.25787125,-116.6831554
