WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
02/02-31-060-19W5/0,XTO C07 KAYBOBS 2-31-60-19,0497034,0ZF9,Jomax Drilling (1988) Limited,1,23 Jan 2020 10:30:00 AM,St. Albert,A6GB,XTO Energy Canada ULC,,Set Surface,2020-01-23,31060195,4,1,2020,31060195,54.23221841,-116.8265398
F1/04-36-066-03W4/0,IMP IORL N02W2-HGRM LEMING 4-36-66-3,0496791,A08C,Savanna Drilling Corp.,404,23 Jan 2020 02:00:00 AM,Bonnyville,0007,Imperial Oil Resources Limited,,Drill To LD,2020-01-23,36066034,4,1,2020,36066034,54.75514419,-110.308659
00/03-01-067-04W6/0,HHR HZ ELM 3-1-67-4,0497431,0Y52,Precision Drilling Corporation,630,23 Jan 2020 03:00:00 AM,Grande Prairie,A5T7,Hammerhead Resources Inc.,,Drill To LD,2020-01-23,1067046,4,1,2020,1067046,54.77064342,-118.4581247
02/10-28-067-06W6/0,PARA HZ 102 ELM 10-28-67-6,0496838,A5DR,Fox Drilling Inc.,7,14 Jan 2020 02:30:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Drill To LD,2020-01-23,28067066,4,1,2020,28067066,54.82884756,-118.8396213
03/06-16-068-06W6/0,PARA HZ 103 ELM 6-16-68-6,0496907,A5DR,Fox Drilling Inc.,4,23 Jan 2020 06:15:00 AM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Set Surface,2020-01-23,16068066,4,1,2020,16068066,54.88702818,-118.83961770000002
15/09-18-070-03W4/0,CVE E04P05-1 FISHER 9-18-70-3,0497015,0Y52,Precision Drilling Corporation,199,23 Jan 2020 09:30:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-01-23,18070034,4,1,2020,18070034,55.06058502,-110.43790959999998
AD/05-34-076-05W4/0,MEG HARDY 5-34-76-5,0496609,A57H,Predator Drilling Inc.,12,23 Jan 2020 11:15:00 AM,Bonnyville,0Z9C,MEG Energy Corp.,,Drill To LD,2020-01-23,34076054,4,1,2020,34076054,55.62808454,-110.6786095
00/14-25-076-07W5/0,HIGHWOOD NIPISI 14-25-76-7,0496200,A801,Stampede Drilling A Division Of Matrix Energy Technologi,12,23 Jan 2020 02:00:00 PM,St. Albert,A6CG,Highwood Oil Company Ltd.,,Drill To LD,2020-01-23,25076075,4,1,2020,25076075,55.61399787,-114.9328795
AC/11-01-077-06W4/0,CVE C11 HARDY 11-1-77-6,0495602,0Y52,Precision Drilling Corporation,133,22 Jan 2020 07:15:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-01-23,1077064,4,1,2020,1077064,55.64270506,-110.78213909999998
AC/04-19-077-06W4/0,CVE A4 LEISMER 4-19-77-6,0495679,0Y52,Precision Drilling Corporation,254,22 Jan 2020 08:22:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-01-23,19077064,4,1,2020,19077064,55.68627096,-110.9115621
AB/07-07-084-10W4/0,JACOS OV3 HANGSTN 7-7-84-10,0496142,A6F5,Foraco Canada Ltd.,104,22 Jan 2020 07:45:00 PM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Drill To LD,2020-01-23,7084104,4,1,2020,7084104,56.26811207,-111.5598909
00/12-11-088-10W6/0,undefined HZ WORSLEY 12-11-88-10,0497425,A0KC,Horizon Drilling Inc.,22,22 Jan 2020 10:45:00 PM,Grande Prairie,A73W,Enercapita Energy Ltd.,,Drill To LD,2020-01-23,11088106,4,1,2020,11088106,56.61730319,-119.46470659999999
AA/10-35-091-08W4/0,SUNCOR LEWIS 10-35-91-8,0496718,0Z41,Ensign Drilling Inc.,402,23 Jan 2020 12:00:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2020-01-23,35091084,4,1,2020,35091084,56.9371753,-111.1595104
AA/02-33-092-07W4/0,SUNCOR LEWIS 2-33-92-7,0496736,0Z41,Ensign Drilling Inc.,406,22 Jan 2020 05:30:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2020-01-23,33092074,4,1,2020,33092074,57.02442678,-111.0521983
00/15-16-092-04W5/0,CREST JINN KIDNEY 15-16-92-4,0496332,0X47,Beaver Drilling Ltd.,3,22 Jan 2020 05:00:00 PM,St. Albert,A7MZ,Crest Jinn Petroleum Corporation,,Drill To LD,2020-01-23,16092045,4,1,2020,16092045,56.98120526,-114.56569679999998
AA/01-20-097-09W4/0,FHEC 20-WR700-MR1-VW 1-20-97-9,0497202,A1YG,Big Country Drilling Ltd.,6,22 Jan 2020 11:00:00 PM,Bonnyville,0XP9,Fort Hills Energy Corporation,,Drill To LD,2020-01-23,20097094,4,1,2020,20097094,57.43167589,-111.41507179999999
